Timestamp,Source IP,Flow Duration,Total Fwd Packets,Total Backward Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Bwd Packet Length Max,Flow Bytes/s,Flow Packets/s,SYN Flag Count,FIN Flag Count,RST Flag Count,Protocol,Destination Port,http_request_uri,dns_qname,Label
2026-05-01 12:54:32,127.0.0.1,15.019039,5,154,1500,100,529.6,1500,5452.678987,10.586563,1,1,0,6,443,https://yastatic.net:443/,yastatic.net,BENIGN
2026-05-01 12:54:37,127.0.0.1,21.389195,3,0,1500,100,633.3333333333334,0,88.829898,0.140258,1,1,0,6,443,https://play.google.com:443/,play.google.com,BENIGN
2026-05-01 12:54:37,127.0.0.1,21.061270,1,0,64,0,0.0,0,0.000000,0.047481,1,0,1,6,443,https://telegram.org:443/,telegram.org,BENIGN
2026-05-01 12:54:39,127.0.0.1,21.406009,3,0,1500,100,636.3333333333334,0,89.180566,0.140148,1,1,0,6,443,https://www.googleadservices.com:443/,www.googleadservices.com,BENIGN
2026-05-01 12:54:40,127.0.0.1,21.402131,3,0,1500,100,633.3333333333334,0,88.776209,0.140173,1,1,0,6,443,https://play.google.com:443/,play.google.com,BENIGN
2026-05-01 12:54:40,127.0.0.1,21.389885,3,0,1500,100,633.3333333333334,0,88.827034,0.140253,1,1,0,6,443,https://play.google.com:443/,play.google.com,BENIGN
2026-05-01 12:54:40,127.0.0.1,21.407383,3,0,1500,100,633.3333333333334,0,88.754426,0.140139,1,1,0,6,443,https://www.youtube.com:443/,www.youtube.com,BENIGN
2026-05-01 12:54:52,127.0.0.1,11.583560,1,0,667,100,667.0,0,57.581608,0.086329,1,1,0,6,443,https://www.youtube.com:443/,www.youtube.com,BENIGN
2026-05-01 12:54:52,127.0.0.1,11.615105,1,0,667,100,667.0,0,57.425222,0.086095,1,1,0,6,443,https://play.google.com:443/,play.google.com,BENIGN
2026-05-01 12:54:52,127.0.0.1,11.811468,1,0,667,100,667.0,0,56.470544,0.084663,1,1,0,6,443,https://play.google.com:443/,play.google.com,BENIGN
2026-05-01 12:54:52,127.0.0.1,12.628649,1,0,676,100,676.0,0,53.529081,0.079185,1,1,0,6,443,https://www.googleadservices.com:443/,www.googleadservices.com,BENIGN
2026-05-01 12:54:57,127.0.0.1,19.210363,1,0,667,100,667.0,0,34.720843,0.052055,1,1,0,6,443,https://play.google.com:443/,play.google.com,BENIGN
2026-05-01 12:55:06,127.0.0.1,12.049152,3,0,1500,100,633.3333333333334,0,157.687448,0.248980,1,1,0,6,443,https://play.google.com:443/,play.google.com,BENIGN
2026-05-01 12:55:06,127.0.0.1,13.201994,3,0,1500,100,636.3333333333334,0,144.599367,0.227238,1,1,0,6,443,https://www.googleadservices.com:443/,www.googleadservices.com,BENIGN
2026-05-01 12:55:07,127.0.0.1,50.031931,6,10,1500,100,538.1666666666666,1500,173.409258,0.319796,1,1,0,6,443,https://api.livejournal.com:443/,api.livejournal.com,BENIGN
2026-05-01 12:55:07,127.0.0.1,50.193907,6,11,1500,100,525.8333333333334,1500,184.046243,0.338687,1,1,0,6,443,https://notif.services.livejournal.com:443/,notif.services.livejournal.com,BENIGN
2026-05-01 12:55:07,127.0.0.1,50.616730,5,11,1500,100,544.0,1500,165.854253,0.316101,1,1,0,6,443,https://xc3.services.livejournal.com:443/,xc3.services.livejournal.com,BENIGN
2026-05-01 12:55:07,127.0.0.1,50.857313,5,459,1500,100,512.8,1500,4676.967490,9.123565,1,1,0,6,443,https://chudoslov.livejournal.com:443/,chudoslov.livejournal.com,BENIGN
2026-05-01 12:55:08,127.0.0.1,51.534358,17,32,1500,100,517.8823529411765,1500,494.252783,0.950822,1,1,0,6,443,https://www.livejournal.com:443/,www.livejournal.com,BENIGN
2026-05-01 12:55:08,127.0.0.1,50.884291,13,16,1500,100,527.8461538461538,1500,300.151576,0.569920,1,1,0,6,443,https://www.livejournal.com:443/,www.livejournal.com,BENIGN
2026-05-01 12:55:08,127.0.0.1,51.068706,6,10,1500,100,538.1666666666666,1500,169.888778,0.313303,1,1,0,6,443,https://api.livejournal.com:443/,api.livejournal.com,BENIGN
2026-05-01 12:55:11,127.0.0.1,18.991383,3,0,1500,100,633.3333333333334,0,100.045371,0.157966,1,1,0,6,443,https://play.google.com:443/,play.google.com,BENIGN
2026-05-01 12:55:13,127.0.0.1,0.069666,5,14,1500,100,518.6,1500,145392.901028,272.728317,1,1,0,6,443,https://encrypted-tbn1.gstatic.com:443/,encrypted-tbn1.gstatic.com,BENIGN
2026-05-01 12:55:17,127.0.0.1,60.047196,5,17,1500,100,537.6,1500,190.883183,0.366378,1,1,0,6,443,https://l-api.livejournal.com:443/,l-api.livejournal.com,BENIGN
2026-05-01 12:55:17,127.0.0.1,60.695694,6,310,1500,100,520.6666666666666,1500,2674.604868,5.206300,1,1,0,6,443,https://l-userpic.livejournal.com:443/,l-userpic.livejournal.com,BENIGN
2026-05-01 12:55:17,127.0.0.1,61.411525,10,1131,1500,100,516.6,1500,9518.685559,18.579574,1,1,0,6,443,https://l-stat.livejournal.net:443/,l-stat.livejournal.net,BENIGN
2026-05-01 12:55:17,127.0.0.1,60.029986,4,11,1500,100,634.5,1500,141.129468,0.249875,1,1,0,6,443,https://l-files.livejournal.net:443/,l-files.livejournal.net,BENIGN
2026-05-01 12:55:22,127.0.0.1,65.797855,4,66,1500,100,639.0,1500,559.790286,1.063864,1,1,0,6,443,https://static-mon.yandex.net:443/,static-mon.yandex.net,BENIGN
2026-05-01 12:55:23,127.0.0.1,16.225676,3,0,1500,100,633.3333333333334,0,117.098356,0.184892,1,1,0,6,443,https://play.google.com:443/,play.google.com,BENIGN
2026-05-01 12:55:23,127.0.0.1,12.115257,3,0,1500,100,633.3333333333334,0,156.827046,0.247622,1,1,0,6,443,https://play.google.com:443/,play.google.com,BENIGN
2026-05-01 12:55:23,127.0.0.1,9.910221,3,0,1500,100,633.3333333333334,0,191.721252,0.302718,1,1,0,6,443,https://play.google.com:443/,play.google.com,BENIGN
2026-05-01 12:55:23,127.0.0.1,10.055678,3,0,1500,100,633.3333333333334,0,188.947970,0.298339,1,1,0,6,443,https://play.google.com:443/,play.google.com,BENIGN
2026-05-01 12:55:23,127.0.0.1,10.081163,3,0,1500,100,633.3333333333334,0,188.470311,0.297585,1,1,0,6,443,https://play.google.com:443/,play.google.com,BENIGN
2026-05-01 12:55:23,127.0.0.1,17.375442,3,0,1500,100,636.3333333333334,0,109.867709,0.172657,1,1,0,6,443,https://www.googleadservices.com:443/,www.googleadservices.com,BENIGN
2026-05-01 12:55:25,127.0.0.1,18.997294,3,0,1500,100,633.3333333333334,0,100.014245,0.157917,1,1,0,6,443,https://play.google.com:443/,play.google.com,BENIGN
2026-05-01 12:55:30,127.0.0.1,19.013211,3,0,1500,100,633.3333333333334,0,99.930515,0.157785,1,1,0,6,443,https://play.google.com:443/,play.google.com,BENIGN
2026-05-01 12:55:31,127.0.0.1,75.069518,4,190,1500,100,615.5,1500,1330.473449,2.584271,1,1,0,6,443,https://ssp.rambler.ru:443/,ssp.rambler.ru,BENIGN
2026-05-01 12:55:32,127.0.0.1,75.030559,4,60,1500,100,606.75,1500,446.124889,0.852986,1,1,0,6,443,https://rb.infox.sg:443/,rb.infox.sg,BENIGN
2026-05-01 12:55:32,127.0.0.1,75.110439,5,12,1500,100,597.2,1500,124.283657,0.226333,1,1,0,6,443,https://ssp01.rambler.ru:443/,ssp01.rambler.ru,BENIGN
2026-05-01 12:55:32,127.0.0.1,75.034682,7,12,1500,100,580.4285714285714,1500,142.294199,0.253216,1,1,0,6,443,https://img01.rambler.ru:443/,img01.rambler.ru,BENIGN
2026-05-01 12:55:32,127.0.0.1,75.045076,7,12,1500,100,543.0,1500,134.039440,0.253181,1,1,0,6,443,https://cs.rambler.ru:443/,cs.rambler.ru,BENIGN
2026-05-01 12:55:43,127.0.0.1,19.002555,3,0,1500,100,633.3333333333334,0,99.986552,0.157874,1,1,0,6,443,https://play.google.com:443/,play.google.com,BENIGN
2026-05-01 12:55:43,127.0.0.1,18.979355,3,0,1500,100,636.3333333333334,0,100.582976,0.158066,1,1,0,6,443,https://www.googleadservices.com:443/,www.googleadservices.com,BENIGN
2026-05-01 12:55:44,127.0.0.1,19.177678,1,0,667,100,667.0,0,34.780019,0.052144,1,1,0,6,443,https://play.google.com:443/,play.google.com,BENIGN
2026-05-01 12:55:44,127.0.0.1,18.972732,3,0,1500,100,633.3333333333334,0,100.143720,0.158122,1,1,0,6,443,https://play.google.com:443/,play.google.com,BENIGN
2026-05-01 12:55:46,127.0.0.1,18.990826,3,0,1500,100,633.3333333333334,0,100.048306,0.157971,1,1,0,6,443,https://play.google.com:443/,play.google.com,BENIGN
2026-05-01 12:55:50,127.0.0.1,19.194930,1,0,667,100,667.0,0,34.748759,0.052097,1,1,0,6,443,https://play.google.com:443/,play.google.com,BENIGN
2026-05-01 12:55:51,127.0.0.1,6.418718,1,0,667,100,667.0,0,103.914836,0.155794,1,1,0,6,443,https://play.google.com:443/,play.google.com,BENIGN
2026-05-01 12:55:51,127.0.0.1,4.582063,1,0,667,100,667.0,0,145.567619,0.218242,1,1,0,6,443,https://play.google.com:443/,play.google.com,BENIGN
2026-05-01 12:55:51,127.0.0.1,7.537671,1,0,676,100,676.0,0,89.682875,0.132667,1,1,0,6,443,https://www.googleadservices.com:443/,www.googleadservices.com,BENIGN
2026-05-01 12:56:02,127.0.0.1,19.180025,1,0,667,100,667.0,0,34.775764,0.052138,1,1,0,6,443,https://play.google.com:443/,play.google.com,BENIGN
2026-05-01 12:56:10,127.0.0.1,18.980999,3,0,1500,100,633.3333333333334,0,100.100106,0.158053,1,1,0,6,443,https://play.google.com:443/,play.google.com,BENIGN
2026-05-01 12:56:10,127.0.0.1,18.989642,3,0,1500,100,636.3333333333334,0,100.528487,0.157981,1,1,0,6,443,https://www.googleadservices.com:443/,www.googleadservices.com,BENIGN
2026-05-01 12:56:10,127.0.0.1,19.010306,3,0,1500,100,633.3333333333334,0,99.945786,0.157809,1,1,0,6,443,https://www.youtube.com:443/,www.youtube.com,BENIGN
2026-05-01 12:56:11,127.0.0.1,19.004568,3,0,1500,100,633.3333333333334,0,99.975963,0.157857,1,1,0,6,443,https://play.google.com:443/,play.google.com,BENIGN
2026-05-01 12:56:12,127.0.0.1,115.552687,5,478,1500,100,523.8,1500,2140.625256,4.179911,1,1,0,6,443,https://avatars.dzeninfra.ru:443/,avatars.dzeninfra.ru,BENIGN
2026-05-01 12:56:12,127.0.0.1,115.116412,4,8,1500,100,628.75,1500,60.947000,0.104242,1,1,0,6,443,https://id.sber.ru:443/,id.sber.ru,BENIGN
2026-05-01 12:56:12,127.0.0.1,115.117179,5,80,1500,100,519.0,1500,382.245295,0.738378,1,1,0,6,443,https://id.sber.ru:443/,id.sber.ru,BENIGN
2026-05-01 12:56:12,127.0.0.1,115.452879,4,58,1500,100,626.5,1500,282.764712,0.537016,1,1,0,6,443,https://id.sber.ru:443/,id.sber.ru,BENIGN
2026-05-01 12:56:13,127.0.0.1,115.930119,6,13,1500,100,594.6666666666666,1500,90.407912,0.163892,1,1,0,6,443,https://ext.clickstream.sberbank.ru:443/,ext.clickstream.sberbank.ru,BENIGN
2026-05-01 12:56:13,127.0.0.1,115.930956,6,13,1500,100,554.0,1500,88.302558,0.163891,1,1,0,6,443,https://ext.clickstream.sberbank.ru:443/,ext.clickstream.sberbank.ru,BENIGN
2026-05-01 12:56:17,127.0.0.1,120.473960,5,50,1500,100,517.8,1500,237.926935,0.456530,1,1,0,6,443,https://assets.pinterest.com:443/,assets.pinterest.com,BENIGN
2026-05-01 12:56:19,127.0.0.1,121.779354,10,14,1500,100,530.6,1500,104.738608,0.197078,1,1,0,6,443,https://kraken.rambler.ru:443/,kraken.rambler.ru,BENIGN
2026-05-01 12:56:29,127.0.0.1,19.162336,1,0,667,100,667.0,0,34.807865,0.052186,1,1,0,6,443,https://play.google.com:443/,play.google.com,BENIGN
2026-05-01 12:56:29,127.0.0.1,19.182577,1,0,676,100,676.0,0,35.240311,0.052131,1,1,0,6,443,https://www.googleadservices.com:443/,www.googleadservices.com,BENIGN
2026-05-01 12:56:30,127.0.0.1,19.192254,1,0,667,100,667.0,0,34.753603,0.052104,1,1,0,6,443,https://www.youtube.com:443/,www.youtube.com,BENIGN
2026-05-01 12:56:31,127.0.0.1,19.173867,1,0,667,100,667.0,0,34.786932,0.052154,1,1,0,6,443,https://play.google.com:443/,play.google.com,BENIGN
2026-05-01 12:56:50,127.0.0.1,19.024330,3,0,1500,100,633.3333333333334,0,99.872113,0.157693,1,1,0,6,443,https://www.youtube.com:443/,www.youtube.com,BENIGN
2026-05-01 12:56:50,127.0.0.1,17.238306,3,0,1500,100,633.3333333333334,0,110.219646,0.174031,1,1,0,6,443,https://play.google.com:443/,play.google.com,BENIGN
2026-05-01 12:56:50,127.0.0.1,0.274389,1,0,667,100,667.0,0,2430.851921,3.644456,1,1,0,6,443,https://www.youtube.com:443/,www.youtube.com,BENIGN
2026-05-01 12:57:05,127.0.0.1,170.571864,5,20,1500,100,553.8,1500,79.057587,0.146566,1,1,0,6,443,https://ogads-pa.clients6.google.com:443/,ogads-pa.clients6.google.com,BENIGN
2026-05-01 12:57:08,127.0.0.1,171.483633,16,263,1500,100,524.0,1500,835.519972,1.626977,1,1,0,6,443,https://yandex.ru:443/,yandex.ru,BENIGN
2026-05-01 12:57:08,127.0.0.1,170.834743,5,205,1500,100,531.0,1500,630.720650,1.229258,1,1,0,6,443,https://avatars.mds.yandex.net:443/,avatars.mds.yandex.net,BENIGN
2026-05-01 12:57:08,127.0.0.1,171.162966,6,10,1500,100,514.0,1500,49.379841,0.093478,1,1,0,6,443,https://mozilla-ohttp.fastly-edge.com:443/,mozilla-ohttp.fastly-edge.com,BENIGN
2026-05-01 12:57:09,127.0.0.1,18.979130,3,0,1500,100,633.3333333333334,0,100.109961,0.158068,1,1,0,6,443,https://play.google.com:443/,play.google.com,BENIGN
2026-05-01 12:57:09,127.0.0.1,18.976567,3,0,1500,100,636.3333333333334,0,100.597752,0.158090,1,1,0,6,443,https://www.googleadservices.com:443/,www.googleadservices.com,BENIGN
2026-05-01 12:57:10,127.0.0.1,18.994140,3,0,1500,100,633.3333333333334,0,100.030849,0.157943,1,1,0,6,443,https://www.youtube.com:443/,www.youtube.com,BENIGN
2026-05-01 12:57:11,127.0.0.1,18.993957,3,0,1500,100,633.3333333333334,0,100.031816,0.157945,1,1,0,6,443,https://play.google.com:443/,play.google.com,BENIGN
2026-05-01 12:57:12,127.0.0.1,18.995820,3,0,1500,100,633.3333333333334,0,100.022005,0.157929,1,1,0,6,443,https://play.google.com:443/,play.google.com,BENIGN
2026-05-01 12:57:28,127.0.0.1,19.179557,1,0,667,100,667.0,0,34.776611,0.052139,1,1,0,6,443,https://play.google.com:443/,play.google.com,BENIGN
2026-05-01 12:57:29,127.0.0.1,19.178947,1,0,676,100,676.0,0,35.246981,0.052141,1,1,0,6,443,https://www.googleadservices.com:443/,www.googleadservices.com,BENIGN
2026-05-01 12:57:29,127.0.0.1,19.208389,1,0,667,100,667.0,0,34.724412,0.052061,1,1,0,6,443,https://www.youtube.com:443/,www.youtube.com,BENIGN
2026-05-01 12:57:30,127.0.0.1,19.170943,1,0,667,100,667.0,0,34.792238,0.052162,1,1,0,6,443,https://play.google.com:443/,play.google.com,BENIGN
2026-05-01 12:57:31,127.0.0.1,19.193054,1,0,667,100,667.0,0,34.752156,0.052102,1,1,0,6,443,https://play.google.com:443/,play.google.com,BENIGN
2026-05-01 12:57:35,127.0.0.1,4.913657,3,0,1500,100,633.3333333333334,0,386.677361,0.610543,1,1,0,6,443,https://www.youtube.com:443/,www.youtube.com,BENIGN
2026-05-01 12:57:35,127.0.0.1,2.958955,3,0,1500,100,633.3333333333334,0,642.118477,1.013871,1,1,0,6,443,https://play.google.com:443/,play.google.com,BENIGN
2026-05-01 12:57:54,127.0.0.1,18.982765,3,0,1500,100,633.3333333333334,0,100.090794,0.158038,1,1,0,6,443,https://play.google.com:443/,play.google.com,BENIGN
2026-05-01 12:57:54,127.0.0.1,19.007928,3,0,1500,100,636.3333333333334,0,100.431778,0.157829,1,1,0,6,443,https://www.googleadservices.com:443/,www.googleadservices.com,BENIGN
2026-05-01 12:57:55,127.0.0.1,18.984111,3,0,1500,100,633.3333333333334,0,100.083697,0.158027,1,1,0,6,443,https://play.google.com:443/,play.google.com,BENIGN
2026-05-01 12:57:55,127.0.0.1,18.972818,3,0,1500,100,633.3333333333334,0,100.143268,0.158121,1,1,0,6,443,https://www.youtube.com:443/,www.youtube.com,BENIGN
2026-05-01 12:57:55,127.0.0.1,18.995508,3,0,1500,100,633.3333333333334,0,100.023647,0.157932,1,1,0,6,443,https://play.google.com:443/,play.google.com,BENIGN
2026-05-01 12:58:04,127.0.0.1,170.582815,5,16,1500,100,539.2,1500,65.926922,0.123107,1,1,0,6,443,https://encrypted-tbn1.gstatic.com:443/,encrypted-tbn1.gstatic.com,BENIGN
2026-05-01 12:58:13,127.0.0.1,19.196557,1,0,667,100,667.0,0,34.745814,0.052093,1,1,0,6,443,https://play.google.com:443/,play.google.com,BENIGN
2026-05-01 12:58:13,127.0.0.1,19.179879,1,0,676,100,676.0,0,35.245269,0.052138,1,1,0,6,443,https://www.googleadservices.com:443/,www.googleadservices.com,BENIGN
2026-05-01 12:58:14,127.0.0.1,242.928959,16,55,1500,100,518.8125,1500,150.941247,0.292267,1,1,0,6,443,https://www.google.com:443/,www.google.com,BENIGN
2026-05-01 12:58:14,127.0.0.1,19.197591,1,0,667,100,667.0,0,34.743943,0.052090,1,1,0,6,443,https://play.google.com:443/,play.google.com,BENIGN
2026-05-01 12:58:14,127.0.0.1,19.185762,1,0,667,100,667.0,0,34.765363,0.052122,1,1,0,6,443,https://www.youtube.com:443/,www.youtube.com,BENIGN
2026-05-01 12:58:15,127.0.0.1,19.195420,1,0,667,100,667.0,0,34.747872,0.052096,1,1,0,6,443,https://play.google.com:443/,play.google.com,BENIGN
2026-05-01 12:58:35,127.0.0.1,19.020062,3,0,1500,100,633.3333333333334,0,99.894522,0.157728,1,1,0,6,443,https://www.youtube.com:443/,www.youtube.com,BENIGN
2026-05-01 12:58:36,127.0.0.1,19.036114,3,0,1500,100,633.3333333333334,0,99.810286,0.157595,1,1,0,6,443,https://play.google.com:443/,play.google.com,BENIGN
2026-05-01 12:58:54,127.0.0.1,19.186722,1,0,667,100,667.0,0,34.763624,0.052119,1,1,0,6,443,https://www.youtube.com:443/,www.youtube.com,BENIGN
2026-05-01 12:58:55,127.0.0.1,19.174237,1,0,667,100,667.0,0,34.786260,0.052153,1,1,0,6,443,https://play.google.com:443/,play.google.com,BENIGN
2026-05-01 12:59:04,127.0.0.1,18.999546,3,0,1500,100,633.3333333333334,0,100.002391,0.157899,1,1,0,6,443,https://play.google.com:443/,play.google.com,BENIGN
2026-05-01 12:59:18,127.0.0.1,18.976891,3,0,1500,100,633.3333333333334,0,100.121773,0.158087,1,1,0,6,443,https://play.google.com:443/,play.google.com,BENIGN
2026-05-01 12:59:19,127.0.0.1,308.313624,24,11,1500,100,522.4583333333334,1500,59.822202,0.113521,1,1,0,6,443,https://incoming.telemetry.mozilla.org:443/,incoming.telemetry.mozilla.org,BENIGN
2026-05-01 12:59:23,127.0.0.1,18.973883,3,0,1500,100,633.3333333333334,0,100.137648,0.158112,1,1,0,6,443,https://play.google.com:443/,play.google.com,BENIGN
2026-05-01 12:59:40,127.0.0.1,21.603358,1,0,667,100,667.0,0,30.874830,0.046289,1,1,0,6,443,https://play.google.com:443/,play.google.com,BENIGN
2026-05-01 12:59:40,127.0.0.1,326.154604,22,42,1500,100,512.2272727272727,1500,100.783492,0.196226,1,1,0,6,443,https://lh3.google.com:443/,lh3.google.com,BENIGN
2026-05-01 12:59:40,127.0.0.1,328.090697,17,46,1500,100,514.6470588235294,1500,98.512394,0.192020,1,1,0,6,443,https://lh3.googleusercontent.com:443/,lh3.googleusercontent.com,BENIGN
2026-05-01 12:59:41,127.0.0.1,327.732011,11,294,1500,100,547.1818181818181,1500,478.769223,0.930638,1,1,0,6,443,https://encrypted-tbn0.gstatic.com:443/,encrypted-tbn0.gstatic.com,BENIGN
2026-05-01 12:59:42,127.0.0.1,19.178528,1,0,667,100,667.0,0,34.778478,0.052142,1,1,0,6,443,https://play.google.com:443/,play.google.com,BENIGN
2026-05-01 12:59:48,127.0.0.1,4.018259,3,0,1500,100,633.3333333333334,0,472.841585,0.746592,1,1,0,6,443,https://play.google.com:443/,play.google.com,BENIGN
2026-05-01 12:59:48,127.0.0.1,3.126535,3,0,1500,100,633.3333333333334,0,607.701575,0.959529,1,1,0,6,443,https://play.google.com:443/,play.google.com,BENIGN
2026-05-01 12:59:48,127.0.0.1,4.523576,3,0,1500,100,633.3333333333334,0,420.021719,0.663192,1,1,0,6,443,https://www.youtube.com:443/,www.youtube.com,BENIGN
2026-05-01 12:59:48,127.0.0.1,5.087894,3,0,1500,100,636.3333333333334,0,375.204350,0.589635,1,1,0,6,443,https://www.googleadservices.com:443/,www.googleadservices.com,BENIGN
2026-05-01 13:00:08,127.0.0.1,19.033437,3,0,1500,100,633.3333333333334,0,99.824324,0.157617,1,1,0,6,443,https://play.google.com:443/,play.google.com,BENIGN
2026-05-01 13:00:08,127.0.0.1,18.993702,3,0,1500,100,633.3333333333334,0,100.033156,0.157947,1,1,0,6,443,https://play.google.com:443/,play.google.com,BENIGN
2026-05-01 13:00:09,127.0.0.1,19.006728,3,0,1500,100,633.3333333333334,0,99.964604,0.157839,1,1,0,6,443,https://play.google.com:443/,play.google.com,BENIGN
2026-05-01 13:00:27,127.0.0.1,19.182318,1,0,667,100,667.0,0,34.771606,0.052131,1,1,0,6,443,https://play.google.com:443/,play.google.com,BENIGN
2026-05-01 13:00:27,127.0.0.1,19.184414,1,0,667,100,667.0,0,34.767807,0.052126,1,1,0,6,443,https://play.google.com:443/,play.google.com,BENIGN
2026-05-01 13:00:28,127.0.0.1,19.196556,1,0,667,100,667.0,0,34.745815,0.052093,1,1,0,6,443,https://play.google.com:443/,play.google.com,BENIGN
2026-05-01 13:00:43,127.0.0.1,18.995068,3,0,1500,100,633.3333333333334,0,100.025963,0.157936,1,1,0,6,443,https://play.google.com:443/,play.google.com,BENIGN
2026-05-01 13:00:49,127.0.0.1,19.020786,3,0,1500,100,633.3333333333334,0,99.890722,0.157722,1,1,0,6,443,https://play.google.com:443/,play.google.com,BENIGN
2026-05-01 13:01:02,127.0.0.1,19.188832,1,0,667,100,667.0,0,34.759802,0.052114,1,1,0,6,443,https://play.google.com:443/,play.google.com,BENIGN
2026-05-01 13:01:04,127.0.0.1,19.043493,3,0,1500,100,633.3333333333334,0,99.771613,0.157534,1,1,0,6,443,https://play.google.com:443/,play.google.com,BENIGN
2026-05-01 13:01:09,127.0.0.1,19.188387,1,0,667,100,667.0,0,34.760608,0.052115,1,1,0,6,443,https://play.google.com:443/,play.google.com,BENIGN
2026-05-01 13:01:23,127.0.0.1,19.173506,1,0,667,100,667.0,0,34.787587,0.052155,1,1,0,6,443,https://play.google.com:443/,play.google.com,BENIGN
2026-05-01 13:01:33,127.0.0.1,19.031631,3,0,1500,100,633.3333333333334,0,99.833799,0.157632,1,1,0,6,443,https://play.google.com:443/,play.google.com,BENIGN
2026-05-01 13:01:42,127.0.0.1,82.955528,5,754,1500,100,531.4,1500,4689.440336,9.149481,1,1,0,6,443,https://habrastorage.org:443/,habrastorage.org,BENIGN
2026-05-01 13:01:52,127.0.0.1,19.168195,1,0,667,100,667.0,0,34.797226,0.052170,1,1,0,6,443,https://play.google.com:443/,play.google.com,BENIGN
2026-05-01 13:01:52,127.0.0.1,120.328855,5,130,1500,100,521.8,1500,576.478519,1.121925,1,1,0,6,443,https://learn.microsoft.com:443/,learn.microsoft.com,BENIGN
2026-05-01 13:02:18,127.0.0.1,18.992518,3,0,1500,100,633.3333333333334,0,100.039396,0.157957,1,1,0,6,443,https://play.google.com:443/,play.google.com,BENIGN
2026-05-01 13:02:20,127.0.0.1,18.995828,3,0,1500,100,633.3333333333334,0,100.021962,0.157929,1,1,0,6,443,https://play.google.com:443/,play.google.com,BENIGN
